ID_,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Clusters
-0.019809298456157705,-0.9864429275434078,-0.35052725342676805,0.25421812137688804,0.23406269784304798,-0.8230393240078342,-0.9289722395072267,0.3105321245402283,0.978225746641053,1.5494294607491532,1.6902268324280458,2.4545676689527163,1.484826962535446,0.8500305715204762,0.3517134788948544,1.4285533225039493,2.5047121601864135,-0.5541428908165424,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,2.3779517771928544,2
-1.0510090854170566,-1.23680074163475,-0.35052725342676805,0.25421812137688804,-0.2345594797705348,1.0399383491294083,0.9090656915177863,-0.38050943800360176,-0.8720238315063951,-0.637327818349774,-0.717986119716739,-0.6510378694670405,-0.6338801823601496,-0.7328672796198972,-0.16823119704310258,-1.125881160341153,-0.5710823920429956,-1.1695178074035923,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,0
-0.44552550901344823,-0.31882208996649525,-0.35052725342676805,1.1823027292371584,0.7694776413179528,-0.8230393240078342,-0.9289722395072267,-0.7951343755298999,0.3585107437038469,0.5691589563254963,-0.17836803229170384,1.3402033286962154,-0.14682106859104713,-0.03793651570461131,-0.6881758729810595,1.4285533225039493,-0.22932744179528344,1.2919818589446075,-0.543977732798917,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,2
0.18273680895287858,1.2667773992786722,-0.35052725342676805,1.1823027292371584,-1.0172387789593047,1.0399383491294083,-0.9289722395072267,-0.7951343755298999,-0.8720238315063951,-0.5619223949325696,-0.6555509691055779,-0.5048917264825813,-0.5851742709832394,-0.7521709119508774,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.5541428908165424,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,0
-0.08137346484188301,1.0164195851873299,1.4290108762266531,-0.6738664864833823,0.24022145971604317,1.0399383491294083,-0.9289722395072267,1.5544069371191225,-0.3916705756411922,0.41834810949108747,-0.21850491482745024,0.15276591694748493,-0.0007033344603164034,-0.5591345886410758,1.3916028307707684,0.3337956869989054,0.1124275084524287,0.0612320257705075,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,1
0.5718223405106626,-0.1519168805722671,0.5392418113999425,1.1823027292371584,0.4078987184517833,-0.8230393240078342,0.9090656915177863,-1.1406551568018148,0.6372342378478535,0.39321296835201935,-0.30769798712910895,-0.6875744052131553,0.3645910008665104,-0.5784382209720559,-0.16823119704310258,0.69871489883392,0.45418245870014085,1.2919818589446075,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,1
-1.4231644712187663,0.1818935382161892,-0.35052725342676805,-1.6019510943436528,0.1346086270810675,-0.8230393240078342,0.9090656915177863,-0.5187177505123678,-0.20783167524833676,0.9713212145505863,-0.01336084853363524,0.22583898843971448,0.5350616906856963,-0.32749100066931375,0.8716581548328114,1.0636341106689347,0.1124275084524287,0.36891948406403247,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,1
0.18119770479323544,1.3502300039757862,1.4290108762266531,-0.6738664864833823,-0.7467300639183287,1.0399383491294083,-0.9289722395072267,-0.5878219067667508,-0.6792895004493692,-0.4111115480981608,-0.4950034389625922,-0.632769601593983,-0.6338801823601496,-0.40470552999323445,-0.16823119704310258,-0.031123524836109216,-0.9128373422907077,-0.5541428908165424,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,0
-0.22574143501640886,0.4322513523075314,1.4290108762266531,1.1823027292371584,-0.8700245032209357,1.0399383491294083,-0.9289722395072267,-1.0369989224202403,-0.8631284008422246,-0.6624629594888422,-0.6377123546452461,-0.632769601593983,-0.5851742709832394,-0.8100818089438179,-0.6881758729810595,-0.39604273667112383,-0.9128373422907077,-1.1695178074035923,1.5180384421624242,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,2.3779517771928544,0
0.09562351351707726,-1.5706111604232063,1.4290108762266531,1.1823027292371584,-1.851572209986099,1.0399383491294083,0.9090656915177863,0.6560529058121434,-0.821616391076096,-0.6624629594888422,-0.717986119716739,-0.6693061373400978,-0.6338801823601496,-0.5977418533030361,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-1.7848927239906425,6.054474027077375,3.5489564698006477,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,0
-1.6010849120735124,0.5991565617017596,-1.2402963182534787,-0.6738664864833823,-1.7779849390906983,-0.8230393240078342,-0.9289722395072267,0.34508420266741985,-0.8868495492800124,-0.26030070126375204,-0.6956878516413243,-0.4866234586095239,-0.6338801823601496,-0.5398309563100956,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.09781205538008357,0.0,0.0,-0.4205299744053216,0
